Dimension_1,Dimension_2
-91.78797,-26.094969
-92.825714,-26.30345
-14.535625,-31.46412
-12.677799,-31.930128
-13.221436,-31.910189
-13.236337,-31.912416
-11.441736,-30.49306
-10.240121,-31.718512
-13.124801,-31.913254
-12.329143,-32.1719
42.063927,52.825043
43.828663,52.130604
43.444992,52.377777
43.847214,52.10675
43.33144,52.215786
43.542244,52.170326
42.891373,52.262257
43.80452,52.12115
-105.405754,13.591257
-103.17928,13.250269
-102.770935,15.159497
-103.62618,14.073897
-102.9213,14.993311
-104.49914,13.8268385
-102.95247,14.906097
-103.16412,14.5959
-90.60183,39.57375
-91.76317,40.07012
-91.60931,40.0672
-90.302444,39.52844
-91.73321,40.08781
-91.28039,39.893127
-91.670906,40.09065
-90.93607,39.686085
102.103195,-2.238443
102.101364,-2.2900822
102.10245,-2.2743874
102.27032,-0.41444346
102.26283,-0.48191407
102.28694,-0.35147187
102.34677,-0.20293665
102.379715,-0.62017596
66.28326,3.7227414
66.181496,3.7466362
66.267624,3.7525828
66.26615,3.8297806
66.266,3.7815704
66.26824,3.7778947
66.29096,3.7222424
66.26551,3.7612042
74.99204,-73.82093
74.89476,-73.68637
74.8856,-73.67004
74.93849,-73.57126
75.279625,-78.90776
75.30521,-78.37712
75.29701,-78.969864
29.955513,-61.172684
-26.998405,1.9994949
-26.83193,2.0952451
-26.980549,1.9729148
-26.30945,-3.0278537
-26.472326,-2.79299
-27.116037,1.9720352
-26.785334,-0.69550455
-26.426533,-2.7832222
29.287357,13.924825
30.623049,12.842021
30.656858,12.886311
29.488523,14.003129
29.635197,13.852088
31.177124,12.686985
30.475544,12.907569
29.383644,14.31926
8.087712,-98.60607
24.848818,-63.29342
6.786767,-100.10781
8.1872015,-98.01808
6.7860007,-100.106804
0.21973214,-107.59778
8.096228,-98.6604
8.183732,-98.01784
-108.67077,22.50678
-105.17734,18.044348
-107.11811,19.28156
-108.13177,21.101526
-105.009575,18.143156
-106.65283,19.156796
-107.7237,20.24638
-104.978584,18.105913
-60.538914,-58.70169
-60.53512,-58.69452
-61.14738,-62.067802
-60.56905,-58.652954
-61.14052,-62.019825
-60.569286,-58.675007
-61.155106,-62.04667
-60.560272,-58.632256
2.820666,-20.933174
0.37278152,-22.021254
0.21619184,-22.316975
0.60708433,-21.769875
2.255748,-46.11544
2.5219955,-21.02355
2.1702151,-46.14249
0.44321457,-21.9246
-55.40453,94.23045
-55.73764,92.89201
-55.595245,94.416466
-51.313595,94.51917
-49.54418,92.059814
-55.678417,94.399315
-55.623245,94.29059
-51.062435,94.270386
19.576494,-62.883247
64.88248,-24.305796
66.54421,-25.995632
64.751335,-24.06916
68.717415,-28.149887
71.40874,-30.056831
68.64866,-28.282448
68.59282,-28.393608
33.40672,80.97125
33.77367,81.35004
33.434097,81.03734
33.92869,81.36718
33.29632,81.07288
33.774937,81.109535
31.416916,81.205124
33.71557,82.608955
45.176598,-109.247665
41.232384,-107.680984
45.484917,-106.84432
45.253086,-109.18422
45.18017,-109.20717
45.19109,-109.31187
41.230755,-107.68227
45.50395,-106.889305
84.992676,84.82577
84.151,85.9779
85.161674,84.895164
85.00507,84.96735
85.004585,84.96939
85.06589,84.796906
84.99719,84.971855
84.67258,85.20649
31.613274,71.55609
31.685051,71.54518
31.459322,71.80628
31.626932,71.57075
31.524652,71.69118
31.702024,71.543686
31.450521,71.82205
31.45132,71.88864
-36.790035,18.251207
-39.906796,22.294117
-33.26637,13.490172
-43.695744,15.304961
-36.658665,18.079798
-36.757973,18.278006
-32.305332,12.22623
-31.633978,11.891364
28.241442,-19.395086
28.179953,-19.54953
33.590054,-44.992558
28.146606,-19.589455
28.043541,-19.640652
28.299816,-19.312057
33.520115,-44.912834
28.2634,-19.384071
-47.725365,62.31325
-48.308266,61.783283
-44.40501,62.84946
-48.267185,61.876163
-45.75496,63.068787
-44.561344,62.891964
-47.647526,62.31792
-44.960686,62.999237
19.784576,55.929962
19.750782,55.93259
19.792782,55.946064
19.826782,55.92942
19.819084,55.957924
76.23082,23.587692
19.547112,57.058983
19.790567,55.926216
-106.72376,-30.101942
-106.805016,-30.130335
13.814452,46.185795
-106.74188,-30.128584
-106.732895,-30.110077
-106.76198,-30.123531
-106.91779,-30.212461
-107.39126,-30.420229
20.856796,-27.227392
26.22964,-49.507565
20.787745,-27.243568
23.478445,-50.849224
23.96205,-51.04395
23.403152,-50.756104
26.804512,-49.017323
21.947369,-27.483166
-72.52823,77.37351
-68.26256,82.56616
-68.11566,82.72538
-68.26265,82.57964
-32.907635,49.146187
-68.24237,82.60437
-72.385765,77.408806
-72.54284,77.38428
-10.034669,30.471874
-11.157469,28.96383
-8.252851,30.51959
-10.084576,30.43963
-13.192761,26.02825
-6.4109693,31.946259
-11.535745,28.961317
-11.533085,28.911808
-82.08447,-34.35032
-82.08361,-34.222374
-84.03437,-33.52259
-84.00198,-33.438404
-82.10441,-34.711197
-84.034386,-33.52605
-82.15001,-34.769737
-82.11357,-34.93143
-5.5808735,-9.075715
-5.9401464,-8.752622
-8.328947,-9.47081
-8.372015,-9.526884
-8.324563,-9.458151
-8.29696,-9.419579
-5.4597735,-9.038379
-5.860881,-8.77076
64.25389,52.884197
64.372505,52.956196
68.58301,78.16575
68.32411,78.065125
68.48088,78.03089
64.24844,52.99389
68.423805,78.06643
64.25306,52.929077
89.42033,75.53823
86.4881,69.79733
89.39933,75.486084
89.427025,75.634
89.332954,75.40173
89.36315,75.43092
89.27551,75.28894
86.58082,69.98577
-23.565578,13.244437
-23.61368,12.895226
-23.582136,13.035665
-23.834991,12.265702
-23.81658,11.131906
-23.676132,12.701147
-21.307747,18.15856
-23.861998,12.192308
-111.15836,-14.555294
-110.7273,-14.149084
-111.18257,-14.56578
-111.19776,-14.579484
-110.67611,-13.739618
-110.24416,-13.766342
-110.835045,-14.420695
-110.36574,-13.869674
8.458973,94.7522
8.823878,94.17697
5.890499,92.84448
8.780569,94.120964
8.687238,94.21185
8.668232,94.675896
8.61488,94.690765
8.684604,94.197266
62.185772,-91.31952
60.407055,-90.022224
63.289467,-91.8228
63.268818,-91.82484
60.14122,-89.92231
62.006958,-91.06749
60.085117,-89.98405
62.000313,-91.113464
15.573069,89.81887
15.70613,85.94513
15.939043,89.09172
15.541801,89.98349
15.82236,89.65048
15.9055195,89.37081
15.146589,88.4823
15.504366,90.14641
36.82262,-79.20871
37.386833,-80.48294
36.593437,-78.53921
36.664215,-78.73429
37.36002,-80.44584
37.351036,-80.40129
36.147156,-78.034615
36.480816,-78.254616
46.81705,67.4711
45.497063,67.29984
43.68056,68.06723
45.574837,67.48126
43.73638,67.90809
45.158833,67.69458
43.63881,68.05875
44.538933,67.96102
79.596344,-77.11983
80.09351,-80.02591
80.16524,-80.02906
80.286026,-80.0475
63.11605,-80.171906
79.63665,-77.18602
80.166794,-80.05654
59.025402,-76.952415
-43.564236,59.66779
-43.965588,58.485348
-43.950607,58.46187
-43.87068,58.02891
-43.918537,58.15418
-43.783424,57.894188
-43.500977,59.76879
-43.52798,59.79381
-89.715,18.466654
-89.63313,18.29746
-89.65555,18.316921
-89.624306,18.40969
-88.76379,18.210644
-89.9946,18.681211
-89.63873,18.420076
-88.882095,18.168278
-61.479664,29.464249
-10.336732,42.485954
-61.712612,31.307812
-57.15613,29.30766
-62.521763,31.7448
-62.51042,32.05061
-62.555904,31.755716
-62.47954,31.974306
-50.91897,-33.34027
-50.315105,-35.32995
-50.638386,-35.101307
-49.71329,-36.50801
-51.036167,-33.128567
-49.847847,-36.30771
-50.297886,-35.52396
-51.039402,-33.12546
18.711,-24.555
21.58891,-35.082443
21.642488,-35.19815
18.70942,-24.544685
21.67261,-35.28225
25.338223,-36.55059
25.347868,-36.5769
18.721552,-24.594486
48.67987,15.366267
48.76498,15.307466
48.26425,15.471223
54.235394,13.688619
48.22051,15.484367
48.760788,15.31884
48.770866,15.320507
48.667904,15.364756
-34.253498,-57.209007
-32.5738,-57.784748
-32.404984,-57.856464
18.507265,-63.25058
-34.337234,-57.19857
-30.973635,-57.239594
-36.07272,-56.18972
-34.47665,-57.15279
-104.07666,23.0412
-103.82188,25.49517
-99.35683,21.619919
-103.03965,25.220823
-99.252106,21.327219
-102.77431,25.125591
-98.73297,21.113272
-103.92315,25.50922
-12.480177,36.681366
-12.44778,36.77624
-14.195588,31.638449
-12.472831,36.667603
-13.644778,34.0818
-12.489966,36.6288
-12.437852,36.938847
-13.6777315,33.989986
-23.198792,-9.039671
-23.219687,-9.057561
-23.894205,-10.240003
-23.201086,-9.03012
-23.164528,-9.146483
-23.984827,-10.383964
-23.138418,-9.01087
-23.343895,-9.0253725
104.026436,-14.523166
102.466064,-10.572497
102.47522,-10.595094
102.36984,-10.682157
104.072,-14.519708
102.5395,-10.264837
104.04061,-14.509008
104.00023,-14.489772
18.77876,-36.818573
18.752491,-37.02368
15.393113,-29.16763
15.47993,-29.545927
19.172075,-39.187397
18.758635,-36.938942
15.3912325,-29.264528
18.768217,-36.90315
68.41532,-6.3282037
68.38525,-6.221852
68.410095,-6.3784747
68.413734,-6.3410635
68.41233,-6.3297358
68.63755,-11.296686
68.43926,-6.2583365
68.65481,-11.283152
76.48989,-8.666245
77.127655,-7.807631
76.517914,-8.751055
76.78311,-10.52263
77.10038,-7.8396626
76.82889,-10.543225
76.813065,-10.523968
77.05705,-10.672186
-80.96562,40.54197
-81.14412,41.25713
-80.91272,41.876427
-80.900986,40.419746
-81.14867,41.428127
-81.05252,40.76698
-81.04863,40.736603
-81.08267,40.861164
52.166763,54.11346
50.294136,54.077152
50.29946,54.074738
50.80125,53.49053
50.69104,53.784756
50.778824,53.738773
50.393784,54.01918
52.127216,54.104507
85.052956,82.48869
82.11394,85.82148
82.15692,86.02606
82.09305,85.93502
82.08677,85.906296
85.03202,82.41246
85.04584,82.447105
85.020584,82.36438
-7.8089285,3.9175074
-8.367852,4.499126
-8.338062,4.142559
-8.360192,5.2445836
-7.8998375,3.9269967
-8.350164,4.156548
-7.859011,3.921194
-8.367244,5.326796
-94.86718,19.7642
-93.562294,19.081764
-93.51752,19.161383
-93.58397,19.106392
-93.70637,19.185863
-93.500755,19.017242
-93.27924,19.381613
-93.76978,19.19093
-30.811895,60.741444
-32.853836,56.81298
-38.430412,82.59786
-32.836555,56.80036
-38.817005,70.67048
-32.84792,56.778473
-37.721245,81.958374
-37.269096,81.72685
63.205715,-25.87301
66.147026,-29.721436
66.225266,-29.76752
66.22513,-29.60283
66.70219,-30.13762
62.25763,-25.58215
66.255196,-29.732409
63.01279,-25.753168
59.677505,77.19211
59.493076,76.750046
59.304382,75.787056
59.478584,76.66763
94.44626,31.850939
59.190113,75.74269
90.748726,27.674614
59.48198,76.69911
-59.40429,-28.113764
-65.22559,-33.793888
-59.71156,-29.188953
-65.19888,-33.73631
-65.16969,-33.582245
-59.36182,-28.876358
-65.21448,-33.77385
-65.17932,-33.698196
2.711762,-53.705647
-4.494122,-44.387764
-4.578166,-44.440327
-8.421039,-43.22331
-4.363357,-44.508934
-2.1253035,-49.986305
-4.6037173,-44.326477
-4.3732424,-44.29705
-14.140087,51.13841
-14.13589,51.135387
-15.969639,52.411022
-14.332714,51.280293
-13.760629,50.777435
-14.040098,51.05176
-13.888985,50.920895
-22.599892,53.581768
2.4660435,89.743034
2.455505,89.782455
4.764517,85.73182
2.7014499,89.838715
2.77299,90.02759
4.783248,85.74716
4.4364324,85.3443
2.5576265,89.79927
-56.94985,2.0072966
-58.494473,-28.551357
-55.15812,-28.579098
-58.446857,-28.529701
-55.409775,-28.43654
-55.406796,-28.437704
-55.45562,-28.41449
-54.61706,-29.15212
-47.740616,50.411293
-47.585064,50.50671
-47.757755,50.313194
-54.68863,49.708797
-47.357643,50.414227
-47.64266,50.513134
-47.7167,50.476063
-47.73541,50.43669
68.657875,57.388985
68.58581,57.579704
68.72072,57.09492
68.67805,56.883606
73.1946,57.210743
68.71414,57.2571
73.21914,57.19226
68.70099,57.01046
-0.47062778,-57.99023
-5.5637264,-57.998756
-5.5232716,-57.997578
-0.42140612,-58.026
-0.42807248,-57.958252
-4.993234,-57.931854
-0.44064215,-57.992527
-5.6227365,-57.994694
-9.1901245,110.796715
-9.660627,111.6488
-9.027492,110.543205
-9.160179,110.66137
-9.0674095,110.62411
-9.844983,111.776794
-9.785241,111.71463
-9.930202,111.78659
-88.64664,28.410498
-91.84363,22.291563
-91.78472,22.220787
-88.54979,28.364735
-91.78136,22.261873
-88.60139,28.334818
-91.87949,22.379335
-91.87816,22.330145
9.987887,-87.50166
9.964768,-87.42403
16.78998,-91.30328
16.900805,-91.30054
16.835785,-91.29974
9.958031,-87.405754
16.920103,-91.29665
16.905693,-91.30008
-9.212303,57.265522
-7.4081593,41.294476
-8.992091,58.138805
-9.092175,56.993168
-8.955616,58.163
-8.992078,56.916523
-9.329211,57.488914
-8.478925,41.262897
41.757347,-56.592648
44.329227,-60.756985
41.73198,-56.478207
44.367046,-60.895184
41.731136,-56.47893
41.756653,-56.55967
44.352142,-60.752792
41.740353,-56.519657
-32.50598,83.58132
-32.503162,83.6103
-32.507557,83.59209
-39.254513,84.50004
-39.520702,84.580246
-39.498245,84.407036
-33.43728,81.64994
-35.397644,79.740845
-103.633484,-7.4246387
-103.571625,-7.435543
-103.80476,-9.712476
-103.54182,-7.5243025
-104.25888,-7.3289185
-103.79747,-9.653156
-103.798065,-9.636663
-103.52753,-7.476347
39.999832,-38.008457
39.780945,-39.23364
36.99567,-28.829453
39.918873,-39.473827
36.998695,-28.826952
36.94591,-28.85973
36.995884,-28.828217
40.163548,-39.955505
44.15832,37.6638
43.526268,38.712223
43.76736,38.26551
44.005566,37.40553
44.310417,37.918102
43.591785,38.501785
44.110405,37.720516
44.19073,37.78887
92.976845,63.513435
92.70253,65.23339
93.03525,64.242195
92.82294,65.170135
93.151825,63.39414
92.7513,65.264175
93.03891,63.44291
92.90989,63.775467
96.722984,71.291405
95.36506,71.248856
96.4593,71.23737
96.53878,71.20411
96.45572,71.11058
96.63595,71.403366
96.59892,71.243835
96.56695,71.21263
47.28676,-2.4821234
48.295055,-4.517975
48.964855,-7.915789
48.00149,-3.8734293
48.74237,-4.6605577
48.27508,-4.480768
48.201275,-4.339476
48.943188,-7.8877273
-5.434943,-39.082287
-5.391115,-41.419052
-6.2751813,-29.295876
-5.5105457,-41.17879
-5.51157,-39.35592
-6.257431,-29.161337
-5.5228605,-39.30084
-5.5199943,-39.387497
87.67892,2.6397562
88.81872,4.0033336
85.99907,2.3110344
86.00471,2.3948932
88.35229,4.7792206
85.74517,2.3418145
88.80334,4.119999
56.94503,32.23537
-23.89032,-56.84272
-23.999153,-56.76273
-23.859573,-56.856094
-49.739487,-68.439285
-49.76944,-68.40775
-24.392677,-55.683228
-49.776546,-68.402504
-24.402018,-55.681618
-110.280075,-20.723244
-56.449814,1.5407563
-94.41485,-38.657166
-94.56452,-38.18842
-94.39142,-38.869144
-110.256035,-20.707836
-110.243065,-20.70267
-110.24571,-20.68624
48.14088,44.346275
48.13295,44.243824
48.167633,44.333622
58.05681,48.589596
48.11401,44.296318
52.821255,19.062147
48.136852,44.31894
57.762016,48.715004
-3.8059623,-90.2961
-4.4027085,-89.511894
-3.9629648,-89.95979
-4.1326103,-89.55718
-4.1409426,-89.48581
-4.007716,-87.48179
-4.0363545,-89.8254
-4.01847,-87.48169
-49.267902,76.302025
-49.65445,79.12192
-49.117077,76.040596
-49.11501,76.10921
-49.095253,76.078354
-49.402435,76.5609
-49.37394,76.48891
-49.218826,76.23186
30.78722,-12.933746
30.9086,-13.016616
33.01127,-50.735542
30.65195,-12.8512535
31.076437,-12.929508
32.699707,-51.15858
30.844166,-12.975966
33.073727,-50.753548
-83.31068,59.052998
-88.6741,58.399345
-83.29757,59.059677
-88.61159,58.302277
-83.19964,59.090885
-88.64759,58.388695
-88.28952,58.95754
-88.64133,58.27639
35.874336,-101.343185
35.75384,-87.8613
35.78617,-101.43827
35.765854,-101.449036
35.4765,-87.93385
35.928444,-101.53397
35.47401,-87.92921
35.511948,-87.95072
-15.59218,-45.883385
-6.687156,-48.68596
-6.6214,-48.695312
-12.600833,-45.230213
-15.695909,-45.936665
-15.140161,-45.723015
-12.685333,-45.200237
-13.242396,-45.226448
-9.10871,0.79380697
-8.97129,0.91677976
-9.164808,0.6671117
-9.043999,0.7819878
-9.264209,0.51713073
-9.493454,-2.8238196
-8.966476,0.8877998
-8.977303,0.75584054
-32.30348,87.9616
-32.29135,87.44996
-32.14623,86.93161
-32.40852,87.4795
-34.173344,89.71713
-34.007275,98.608665
-32.34371,88.03228
-31.96878,86.7253
-11.040892,-86.757744
-10.963309,-86.81066
-11.016337,-86.759476
-10.922881,-86.78634
-11.040349,-86.75733
-10.799876,-86.819855
-10.816174,-86.82482
11.827856,-68.08075
62.103188,-23.901161
73.025505,-36.73352
72.97205,-36.750134
62.099174,-23.948072
62.10231,-23.904318
72.86766,-36.73313
73.23631,-36.85008
62.10401,-23.90314
31.9686,-88.80113
31.083517,-99.461754
32.04783,-88.76483
30.334593,-88.39461
30.607063,-88.80611
32.16796,-88.76356
43.31933,-98.47672
32.09482,-88.79756
21.307264,-79.28308
17.27835,-77.94063
18.263945,-78.58817
19.053602,-78.614784
17.429089,-78.05796
17.598927,-78.11859
21.349388,-79.26826
21.583603,-79.496666
-43.391506,-70.65792
-30.580372,-70.10585
-29.467844,-68.670334
-29.37814,-68.81429
-29.385307,-68.79306
-29.454762,-69.33141
-30.765816,-70.270035
-43.335247,-70.65294
-39.22808,4.3477864
-39.26391,4.3764677
-37.68219,5.904398
-37.722355,5.701022
-39.402782,4.4090137
-38.340202,4.3089843
-39.52069,4.3960476
-41.053272,6.2863874
88.56703,74.15204
87.10872,73.085526
89.18537,74.49092
87.07636,73.305984
86.99234,73.27091
87.035484,72.989494
88.83784,74.29339
88.432915,74.05443
-86.8823,17.981993
-85.209236,17.82826
-87.93406,19.341312
-85.51752,17.735323
-86.90672,18.032248
-87.90461,19.495646
-87.2297,18.17818
-87.90612,19.565754
-2.2411113,64.45365
1.3713526,64.38962
0.9762447,64.12303
1.2051662,64.30172
1.2544452,64.33644
-2.246964,64.45806
-2.263208,64.43814
1.355768,64.397896
-102.0496,-41.127617
-60.53801,-39.288517
-61.96649,-44.594948
-60.54285,-39.25374
-62.005787,-44.474155
-60.635593,-40.376106
-60.65249,-40.573433
-61.921383,-44.712708
-32.286907,61.284252
-32.30198,61.24881
-34.288258,74.21715
-32.29291,61.271008
-34.172897,74.07054
-34.005234,73.995995
-32.299778,61.257126
-32.21049,61.28833
44.548195,29.536192
44.39932,29.346836
44.87854,27.89026
44.868855,28.04413
44.850063,28.027185
44.386326,29.214924
44.387505,29.300108
44.72543,28.364882
4.366811,110.65991
4.364573,110.6069
4.483354,110.71151
5.4844484,110.44399
4.3460393,110.659515
4.5577455,110.68072
4.5862603,110.680374
4.7208776,110.66708
63.837456,-21.163223
70.33776,-32.52609
69.122406,-32.086063
69.1364,-32.083275
68.60123,-40.265274
68.61496,-32.42082
63.46984,-21.089108
68.69182,-32.402714
58.499123,62.09005
58.5755,62.19292
60.110832,66.06965
60.113365,66.071655
60.095745,66.18299
60.142998,65.92293
59.32393,63.089275
60.128517,66.07587
23.212606,-100.642166
23.109718,-100.87784
23.144869,-100.67891
23.163828,-100.750565
23.1344,-100.84032
23.181974,-100.68711
23.224812,-100.58075
13.322039,-64.92168
1.3720435,25.811367
3.2527626,21.236717
9.651272,33.938515
1.0213803,25.873085
5.445125,23.945112
1.258889,25.839445
10.162554,23.947798
1.1765087,25.824472
-46.685074,-90.87641
-49.90001,-87.98141
-49.42721,-87.67812
-49.394592,-87.58693
-49.75761,-88.11163
-46.726067,-90.88429
-46.690952,-90.878586
-46.75916,-90.86892
-1.8722125,-50.581654
-1.8688128,-50.582634
18.052956,-59.224045
15.288706,-58.973106
26.546711,-56.019787
18.048687,-59.225433
18.058758,-59.221203
18.061249,-59.220493
103.75292,-9.26701
104.051254,-9.252435
103.7741,-9.308352
104.74799,-14.337456
103.801025,-9.284608
103.755165,-9.291026
103.750244,-9.157755
103.743774,-9.26113
-1.5860602,-75.63676
-3.447369,-75.91315
18.558052,-63.8531
-1.7834566,-75.536835
-3.4650786,-75.91477
-1.6387314,-75.64026
-3.342453,-75.925674
-0.69634175,-76.008514
-49.73796,23.635735
-65.43324,46.660038
-52.728867,20.075123
9.591261,47.12579
-62.70493,45.83242
-62.614933,44.658848
-62.529697,44.628143
-62.608513,44.69434
-80.578125,-13.191117
-82.448746,-14.238313
-83.49759,-2.6343555
-83.50564,-2.6844814
14.232365,45.810658
-83.50453,-2.5549154
-83.49381,-2.3035564
-83.50306,-2.5193737
33.036137,8.809251
33.073475,9.079137
33.037144,8.747829
46.29653,0.10741893
33.204998,7.1366735
33.01421,9.067162
33.153,9.240436
33.148766,7.1380076
-75.65615,-21.911615
-72.70371,-25.421413
-72.51431,-25.402258
-75.2674,-23.483576
-72.791824,-25.401587
-72.655914,-25.47259
-75.67392,-23.191938
-73.31158,-25.12602
90.008675,84.37004
88.659294,83.17175
88.59115,83.25499
88.6242,83.15334
90.19605,84.81004
90.00166,84.40484
88.6324,83.155136
88.702934,83.189804
64.395134,-32.21223
59.796318,-17.506723
64.39469,-32.217606
64.38599,-32.12468
64.38755,-32.317482
59.907333,-17.576092
58.014015,-17.826527
64.36498,-32.36926
7.515573,76.61368
7.6450877,77.484695
8.543009,76.97288
8.5157385,76.877014
4.9819956,83.809235
8.57371,76.856804
7.9560423,77.29428
10.342242,77.18052
91.71448,83.05705
91.039795,81.99641
91.081184,82.06838
91.76348,82.98979
91.04001,82.00268
91.783516,83.3644
91.741295,83.12195
91.75828,83.22436
41.41789,43.115383
41.341686,43.18317
41.19023,43.27983
41.457546,43.07756
95.56811,32.02293
41.56755,42.909676
41.56097,42.96127
41.465523,43.06849
-74.56824,74.10503
-52.353016,64.11577
-46.799397,50.160694
-46.803955,50.12026
-52.2849,64.232605
-52.354378,64.12011
-75.070076,73.53975
-52.34903,64.07087
29.005325,9.7986765
29.107286,9.56155
29.200321,8.62049
29.196331,8.721879
29.078733,9.71086
29.10147,9.455278
29.192862,8.66558
28.96138,9.898986
-7.1780186,-46.40478
-8.778023,-45.958164
-9.377389,-45.687862
-2.790318,-46.88528
-3.198586,-47.388103
-9.3070135,-45.732243
24.985699,-59.509136
-7.220015,-46.38737
-55.133667,89.343864
-55.30161,89.981964
-52.27653,90.35232
-51.543648,90.52564
-52.412094,90.342026
-52.034756,90.34498
-55.32172,89.980385
-55.41751,89.994606
78.97669,-11.149334
79.8607,-8.3517065
79.75211,-8.672315
79.45543,-9.422895
79.46865,-9.29806
79.76654,-8.752474
78.94243,-11.094329
78.92007,-11.064661
-21.038347,10.818351
-20.997835,10.861144
-21.66243,10.290235
-20.934902,10.931683
-21.762218,10.2414465
-21.587917,10.476752
-20.859945,10.986693
-21.4515,10.379086
58.088867,6.287566
58.08421,6.267999
58.002514,6.323836
57.992786,6.1072617
57.182247,5.0068192
57.239967,5.010139
58.01829,6.188089
58.011414,6.2028975
-42.69055,-54.888233
-31.697575,-54.59873
-38.4591,-53.86831
-37.80421,-53.629005
-32.492577,-54.252884
-31.695667,-54.558376
-32.71448,-53.96526
-32.228718,-54.42722
-24.513706,43.042747
-68.10453,-14.380815
-68.05361,-14.41355
-68.11688,-14.371414
-68.13755,-14.345642
-68.114494,-14.372193
-24.496078,43.024734
-7.668295,23.884949
34.544422,-21.664415
32.139923,-46.78388
32.137634,-46.793186
32.13418,-47.313095
34.66951,-22.4817
34.735867,-23.752296
32.14229,-46.761726
34.577923,-21.786839
-104.8718,0.64042187
-104.87825,0.6288065
-105.116325,0.21831684
-102.03029,1.5982502
-104.868835,0.6188471
-105.03331,0.4795447
-105.06805,0.2927112
-102.087135,1.7322731
72.28839,-49.243233
71.18742,-53.019035
72.34244,-49.235966
71.27351,-53.166336
72.29462,-49.249134
71.11806,-52.699337
71.96978,-55.427837
71.15848,-52.646706
81.24856,63.983826
81.39516,65.63949
81.303986,65.45341
81.28247,65.555046
81.40688,62.641384
81.30208,65.400276
81.29812,65.50523
81.306305,65.370125
30.550714,18.564854
30.602419,19.925747
30.5858,19.870636
30.580395,19.84684
30.545195,18.54383
30.636335,18.453749
30.568874,19.78558
30.55016,18.527235
1.8188926,103.594086
1.7669274,103.60323
1.7610345,103.60718
1.497382,103.70811
1.4942418,103.718765
1.5247126,103.69358
1.9259892,103.56775
1.5356623,103.683815
33.22923,14.382684
32.27871,17.040775
33.17422,14.663349
32.776005,16.051882
32.31234,16.871334
32.122772,16.75631
32.39103,17.049099
33.100986,16.415722
-19.990393,-14.750438
-19.098095,-14.105633
-19.054844,-14.08056
-19.130497,-14.126044
-20.007145,-14.7510605
-29.153875,-15.369701
-20.051285,-14.805704
-19.202982,-14.1757345
14.211178,66.126076
14.352343,65.9965
14.237244,66.09455
14.271048,66.08956
14.20786,66.139915
4.578589,58.903496
14.330789,65.9997
14.26397,66.48186
21.224812,10.721858
29.328186,54.95676
29.43237,54.16942
29.313929,54.478504
29.405596,54.26108
29.529573,53.886444
31.591673,52.060143
30.06501,52.79022
-56.409622,79.31192
-56.499367,79.19286
-56.4802,79.261765
-56.46764,79.36267
-56.45441,80.622635
-46.833607,84.814026
-56.47659,79.2507
-56.479794,79.25354
-28.44373,-75.13865
-31.167068,-74.752945
-34.7245,-73.462906
-35.10801,-73.47581
-30.607235,-74.66812
-34.553043,-73.48763
-34.699295,-73.47794
12.472587,-63.465115
-24.474333,72.90937
-24.74282,73.54439
-24.34822,72.80416
-24.578773,73.108986
-24.681606,73.313095
-24.499342,72.95737
-24.748554,73.55876
-68.045006,9.181583
-36.64216,58.9629
-42.194668,65.62734
-42.193615,65.604675
-42.186836,65.58709
-36.938183,58.63163
-42.17237,65.519684
-42.19909,65.67088
-38.668846,31.240385
-46.47198,68.51638
-54.0318,67.3528
-53.945618,67.49145
-51.25549,67.883
-53.927372,67.520874
-51.502087,67.911575
-46.5895,68.54194
-46.08358,68.45897
-67.683266,56.138874
-70.6126,46.488304
-71.107994,45.28001
-71.143265,45.137974
-70.630295,46.34462
-71.13173,45.17957
-71.10237,45.481335
-70.63278,46.449615
32.68715,-80.50441
18.95583,-63.898846
32.6432,-80.52496
24.541508,-84.67038
24.595556,-86.196434
23.40111,-84.569275
32.756165,-80.44189
23.416508,-84.57668
23.066181,-2.6809506
21.164665,-3.038099
21.252369,-3.0067754
21.665134,-2.9733436
23.638008,-2.713537
23.744211,-2.6026695
20.981703,-3.1503735
22.173637,-2.7158363
27.380705,86.95726
27.44857,87.115944
27.79942,88.26656
27.83644,88.29602
27.588749,87.52285
27.739508,88.07524
27.182764,86.63755
27.353693,86.91182
-9.92892,-88.73888
-9.934506,-88.74119
-10.054404,-88.719
-9.929742,-88.74288
-9.5511875,-88.810135
-3.587796,-92.12528
-9.992053,-88.73184
-9.592736,-88.79747
82.15971,53.178818
87.36773,50.285564
82.26612,53.073994
82.23809,53.102787
87.389206,50.280697
76.794464,24.052599
87.38455,50.28952
82.294785,53.062103
-24.210478,-19.293955
-23.406158,-15.751246
-23.490417,-15.78763
-18.511559,-12.8056555
-23.512672,-15.711836
-17.518877,-22.016378
-18.58385,-12.792094
-23.400572,-15.700985
-17.11998,15.009951
-17.555574,14.005158
-17.08701,15.084968
-17.849993,11.04301
-22.778599,8.846566
-17.596317,13.833426
-18.999676,10.758934
-17.62882,13.695623
69.613396,87.347824
69.71313,87.3754
69.72112,87.386154
69.89864,87.63321
69.50786,87.093666
69.635414,87.28075
67.71811,83.32579
69.37182,86.831955
-116.9688,5.711101
-116.86172,5.7987885
-115.28963,6.226897
-109.38945,4.4477377
-108.48031,3.966388
-108.65326,4.2092576
-108.838615,4.33475
